listing_id;id;date;reviewer_id;reviewer_name;comments
7359834;64565365;2016-03-05;60257364;Stan;"Great reception, apartment charm and intimacy respected. Vin and his joint tenant is really nice, charming and will be ready has to help you and has to recommend to you during your stay in Holland.
Mention special in the very pleasant bed and has the very practical shower;)
I you the advice largely, do not hesitate any more and reserve!!!"
7359834;76127771;2016-05-25;69044030;Nadia;Vin and Alfred were amazing! They provided us with recommendations on what to do every night, had breakfast available for us in the morning and were there to answer any questions! The apartment was spotless and the bed comfortable. Will definitely stay here again if I am ever back in Amsterdam :)!
7359834;84635614;2016-07-08;16670766;Sybil;"Nous avions prévu d'arriver chez Vin en voiture, et il nous a gentiment indiqué un parking gratuit à 3 arrêts de tram. C'était très pratique pour laisser la voiture le temps de notre séjour sur Amsterdam (après plus besoin d'elle grâce aux trams et vélos).

L'appartement est très bien situé, un peu excentré mais proche du centre grâce aux quelques arrêts de tram (15 mns environ). A quelques rues se trouvent des commerces de type super marché pour faire ses courses et une pharmacie... L'appartement se trouve dans un quartier tranquille.

Vin a un appartement très agréable qui permet aussi bien d'y être tranquille mais aussi de venir discuter autour d'un petit verre (s'il fait beau, la terrasse est très agréable). 

Notre chambre était cosy et le lit très confortable. C'est tout ce dont nous avions besoin après une bonne journée d'escapade dans Amsterdam.

Enfin, un mot sur Vin et Alfred, ce sont des hôtes vraiment très accueillant et amicaux. Ils aiment partager avec leurs invités. Et nous avons vraiment apprécié passer ses trois jours chez eux. Si vous vous rendez chez eux, n'hésitez pas à discuter avec eux. Ils seront de bon conseil pour votre visite d'Amsterdam."
7359834;86843739;2016-07-17;34628973;Sacha;Very nice experience, not far from center station on tramway and everything is like promissed, thank you Vin :)
7359834;89598653;2016-07-29;75148346;Beena;Vin was a great host. He answered all our questions and place was exactly what was described. Vin was welcoming and made us feel very comfortable. House and room was clean and bed was very comfortable
7359834;94614916;2016-08-16;46705920;Michael;Nice Room not too far away from Amsterdam Central. The distance to the city is perfect to rent a bike (unfortunatly we couldnt find a nearby bike rental so we got one in the city) and drive the way to the old town or a small beach nearby. The room is on the ground floor so heavy luggage is no problem. Was definitely a nice stay and a location we can recommend :)
7359834;130652402;2017-02-07;111412754;Elizaveta;One of the most comfortable places. There was everything we needed in the bedroom, toilet and bathroom. There's also a large kitchen and a TV lounge and even a guitar we were permitted to play on. We also found the district quite silent and beautiful.
5142163;27551128;2015-03-07;2884685;Rose Mary;The place was great!  Plenty of sun, well stocked kitchen for all of your cooking needs, and located right by tram 3 or just a little further down by plenty of buses and trams that get you all over Amsterdam.  Or you can just walk to Haalmerdjik with its super cute shops and restaurants.  For those with longer stays, that's where you can also get groceries, get your laundry washed, etc.
5142163;30450978;2015-04-22;21400649;Khalida;"Marlene's place was simply perfect for us. Superb view of the  canal and a very quiet neighbourhood. The tram stop was just opposite and you could see tram coming in.  We really enjoyed our stay there. 

Marlene's  dad was very helpful  when we checked in too. Thank you for the excellent  hospitality."
5142163;35035637;2015-06-14;32774092;Chang;perfect view and flat in Amsterdam
5142163;40432478;2015-07-31;31088704;John;We loved this place! It was nicely located in a quiet neighborhood easy walking distance to Central Station and fun areas.  Marleen was friendly and communicative.
5142163;49235941;2015-10-02;42521742;Tim;Our hosts parents met us at the apartment and were very helpful and very welcoming.  The listing discription was spot on and was actually more beautiful than in the photos.  The area surrounding the apartment was stunning.  When we go back to Amsterdam I would ask Marleen if we could stay again.
5142163;69475023;2016-04-11;33959545;Lawrie;Lovely apartment with all the necessities and only steps from the tram to the museum centre. We were very happy with our stay at Marleen's apt. Did not get to meet her but her father was very helpful when we had a question. Would definitely recommend.
5142163;71788323;2016-04-28;11830545;Emilie;Appartement très agréable, tout confort avec une très jolie vue et bien situé, de manière à visiter Amsterdam à pied tout en étant au calme. Conforme aux photos et idéal pour un couple. Bon accueil de la mère de Marleen et réaction rapide aux mails en amont. Nous recommandons vivement cet appartement.
5142163;72453219;2016-05-02;3913566;Melanie;"Super appartement avec une vue très agréable, dans un quartier très calme et proche du centre ville. Nous n'avons pas rencontré Marleen mais elle a répondu à toutes nos demandes rapidement. Nous avons été très bien accueilli par sa mère avec une bouteille de vin.
L'appartement ne manque de rien et est conforme aux photos.
Le tramway juste en face de l’appartement est très pratique."
3042134;17043259;2014-08-06;5346329;Bob;"The apartment was very spacious and comfortable. The host was communicative and friendly, as was his friend who showed us to the apartment and answered all our questions. The location is perfect - tons of restaurants, bars, museums, grocery stores, public transport all within a very short walking distance. 

We stayed in during gay pride week, so it was rather noisy in the front bedroom due to revelers into the wee hours of the morning. The back bedroom and terrace were very quiet, however. 

We loved the apartment and we would definitely stay here again (but maybe not without earplugs during large festivals.)"
3042134;17676076;2014-08-16;14918020;Orson;Amazing apartment in the canals Amsterdam could walk everywhere including centraal station and the museum quarter. Umut was extremely helpful with information regarding the area, where to go and what to do. Apartment was spacious and well lit, slightly noisy but overall a great stay. There is no oven only a microwave which was a slight inconvenience.
3042134;19736466;2014-09-17;19520997;Gabriel;"Umut was busy with something personal so we never met him. But he figure out a way to get us the keys ( thanks Nashila! ).
The place  was great, we rented the whole place because we needed 2 bedrooms and I can tell you that the living room is awesome, very spacious.
The location is really close to Leidseplein Square.
Awesome place!
The only con is the showering. The water is rather weak and with 4 people to shower took us longer than expected.
Umut really cares about the place, its really neat and well organized!"
3042134;27015564;2015-02-23;9496859;Hanna;Very nice apartment in a great location to access the City.  All communication with the host was good & very helpful.  Would stay here again
3042134;36756092;2015-07-01;25671411;Ben;"Umut's accommodation was great. It was very spacious bright, and looked exactly how is does in the photos. A large living/kitchen area looking out over central Amsterdam, with two rooms upstairs both with double beds. 
The only issue is if you don't like loud noises coming from the street at all hours of the night, don't stay here. The location is central to many bars and night spots.  

It was very easy to contact Umut, he was very prompt with his response and informative. We even got lost on our way to his apartment, Umut then proceeded to meet us and take us there. 
If i ever go to Amsterdam again I will be trying to stay in Umut's apartment."
3042134;63212540;2016-02-21;6112318;Henning;The host canceled this reservation 172 days before arrival. This is an automated posting.
13162341;105921495;2016-10-03;22560541;Rachelle;Das Apartment von Lisette ist wirklich schön und in einer tollen, zentralen Gegend. Es ist so wie auf den Fotos beschrieben. Leider hatten wir dennoch ein paar Probleme mit dem Aufenthalt, wobei uns die Vermittlungsagentur iambnb jedoch sehr behilflich war und uns entgegen gekommen ist.
5854531;40098175;2015-07-28;33985218;Madison;Check in went very smoothly with their friend Cathy. The apartment was just as expected from the pictures and is located on a very quiet street. Overall great experience for me and my family!
16255528;131225388;2017-02-11;21992455;Leda;Channa's place was perfect for us, we felt very comfortable here. The area was a mix of quiet residential area but with really nice shops/ bars/ restaurants dotted around if you look. It was also very close to the centre / 9 streets area which seemed like the nicest area in Amsterdam. We walked into the centre most days. I would definitely stay here again.
13144675;124642948;2017-01-02;105615107;Sylvain;"Dinky apartment is pretty cosy and clean. There're everything that you need inside. Also, it's spacious ! It’s in a calm area. Stores, bus and tram are only a few minutes away. By tram (or bus), it’s only max 15min into the city centre.
It’s a perfect apartment for a short (or long) stay. 
We met Dinky when we arrived and she’s a very nice host ! She made sure everything was fine also during our stay.  She also gave up good tips on nice places nearby. 
I really recommend it, and we would definitely like to stay again in Dinky’s place !"
15924530;120861099;2016-12-12;104675725;Jerem;"Bouke is very nice, and give a lot of good advices. I recommand him ! 
The apartment is great, at 5 min walk from the ferry for Amsterdam centraal."
15924530;127325551;2017-01-17;11500347;Martina;Everything has been perfect at bouke's (URL HIDDEN) very nice, cozy and comfortable. Very closed to the central station and I loved his design!
3389300;15359607;2014-07-07;10755698;Karolina Magdalena;We spent the weekend of my boyfriends birthday in Veerles flat. We were surprised because it was even more beautiful than in the pictures! There is more than enough space for two people, everything was very clean and elegant and at the same time cosy :) The communication before we arrived was very nice and helpful as well. The Penthouse is not far from the city centre by tram and also you can rent bikes just around the corner what we did and we enjoyed it a lot!  I can only recommend this appartment to everyone..  Thank you Veerle and Bjorn! :)
3389300;25091820;2015-01-06;5018749;Guillermo;"The appartment is as great as it appears in the photos: a very good house to spend some days in Amsterdam (for the place and also for the Pijp). It has a lot of light and it's very cossy.  The terrace must be an experience in summer. Highly recomended
-----------------------
La casa está tan bien como se muestra en las fotos: un lugar estupendo para pasar unos días en Amsterdam (tanto por el apartamento en sí como por el barrio, The Pijp). Tiene mucha luz y es muy confortable. La terraza tiene pinta de ser estupenda en verano. Muy recomendable"
3389300;26628747;2015-02-16;26923244;Nadav;"Had great time un the apartment. Verlee the host was very nice' helpful and welcoming.
the apartment was very nice, clean and equipped with everything needed.
The area is a very pleasant one, with restaurants bars and the market near by."
3389300;27347070;2015-03-02;27107615;Klaus;"This was our first experience with airbnb and it was great:
Veerle and Bjorn were very friendly and gave us useful tips regarding parking and traveling to the apartment already prior our visit. 
On arrival Veerle welcomed us very friendly, showed us her very nice apartment and offered us to contact her at any time, if we need help, no matter what. 
The apartment is located in a very nice area of Amsterdam, very quiet in a secondary road, but as soon as you walk 200 meters outside the door you find several nice cafes, restaurants, a huge market and public transportation. The quarter is very nice with a good mixture of people. 
Inside there is nothing to recommend, the apartment is clean, cut very fancy and equipped with everything you need and more (even Netflix on the huge LCD :))
We would definitely book this apartment again for our next Amsterdam trip!"
3389300;39493243;2015-07-24;15639190;Michael;Veerle has a super apartment in a great location of Amsterdam.  The apartment looks as is/better than the photos and everything is as described.  Veerle was super accommodating when it came to our arrival and departure as well as supplied a lot of information about the local area.  We enjoyed staying a little bit out of the hustle and bustle of the tourist area to have some more local spots all in walking distance.  The balcony was a huge plus of this apartment as well as all the natural light that came in all of the windows.  When back in Amsterdam, will def get this place again. :)
3389300;62003663;2016-02-10;26551980;Renata;"Really enjoyed our stay at Veerle's apartment. Apartment was very clean and also we very liked the interior. Location of apartment is good, just note that you will probably end up taking a tram to the center, but that was not a problem for us. 
Veerle was very accommodating, easy to communicate and quick to respond -  a very good host!
I would definitely recommend this apartment"
3389300;77071356;2016-05-30;35481786;Hugh;My wife and I stayed in the apartment for two nights at the end of May 2016.  The apartment is really cosy.  It had everything we needed.  We loved the balcony.  We especially loved the area.  De Pijp is a very easy going and fun part of Amsterdam.  Very good communication with Veerle and Bjorn.  Overall a great stay, would definitely recommend.
3389300;120689716;2016-12-11;46557750;Eva;"This place is so nice, great style yet simple. We never met the hosts in person but they were accommodating and always responsive on texts so we felt very welcome and looked after. 
There is also a super cute terrace, which would be very nice in the summer..
The place has a very good location, quiet but close to everything in the cool De Pijb area. So many good cafes and shops close by. We loved our stay here. I can highly recommend staying here if you want to experience Amsterdam like a local!"
3081736;67051262;2016-03-26;2322659;Ian & Rahat;Lovely flat in a great location, very easy to get around. Hannah is such a kind and responsive host even when she's not in the country but we are well looked after. Oh, and nice comfy bed.
1145866;68739907;2016-04-06;45264273;Vincenzo;We had lovely time! The place is very well linled with the centre(the tram is minute walking) and the host was really kind and helpfull.
1145866;70068467;2016-04-15;43878627;Ramin;Daniella's room looked exactly like on the pictures, the apartment was clean and the bathroom amazing. The location is perfect if you want to roam to downtown or the vondelpark. Daniella herself was 100% responsive and very quick with her answers.
1145866;75883476;2016-05-23;51370542;Laura;"Daniella muy amable, nos recibió nos explico todo lo que teníamos que saber de su apt y medios de transporte. Un lugar muy bien ubicado a poco minutos del centro y del metro para ir al aeropueto. A sus alrededores tienes muchos restaurantes y tiendas. La habitación estaba muy amplia con una camada muy muy cómoda.   

Muchas gracias Daniela.
Sin duda volvería."
1145866;82336067;2016-06-27;63580727;Andrea;"A very comfortable location 10 minutes to central station.
Daniella has been very kind since the beginning and the room was simply perfect for a weekend holiday."
1145866;95816851;2016-08-21;60469256;Karin;"Daniella's Raum ist sehr gepflegt & man kommt gut alleine oder zu 2 unter :)
Daniella ist auch sehr hilfsbereit und nett, sie versucht immer schnell weiter zu helfen!

Man kommt von der Wohnung sehr einfach direkt in die stadt, gute öffentliche Verbindungen!
Gerne wieder :D"
1145866;108046029;2016-10-14;80523870;Karim;Very Nice and comfortable . Bathroom was top notch and the whole place was very clean . I really enjoyed my stay .
1145866;126742222;2017-01-14;53397229;Becky;We had a great stay here at Daniella's appartment, we didn't spend a lot of time in the appartment apart from the evenings when we got home but it was perfect for what we needed. The location was great with trams/buses outside the appartments that go straight into Amsterdam centre, which takes about 15/20 mins. The bed was soooo comfy! So we both had fab sleeps every night! Everything all lovely and clean. Worth the stay! :)
1145866;130765053;2017-02-08;67774892;Robert;The room is clean, good location and Daniella is a verry carefull host. I recomend.
5614235;29309330;2015-04-06;19282019;Léo;Propriétaire tres sympathique, il nous a même fournit un chauffage. Le logement était bien décrit et tres propre. Une sorte de camping en plein Amsterdam. Douche a 15 min de marche. Centre a 30 min. Logement parfait pour les petits budget et les gens pas difficile
5614235;41391281;2015-08-07;36957733;Nadine;Wir hatten eine klasse Zeit auf Montys Boot. Er half wo er konnte und war sehr zuverlässig. Die Zeit auf dem Boot ist ein kleines Abenteuer. Mit dem Duschen hatten wir es nicht ganz so einfach, da das Freibad saniert wurde und wir daher nur die öffentlichen Duschen mit denen man sich vor dem Duschen abduscht zur Verfügung hatten. Auf dem Nachbarboot hätten wir uns allerdings auch mit der Seewasserdusche abbrausen können. Da das Boot über ein Waschbecken verfügt, kann man dort auch die Haare waschen. Die Innenstadt konnten wir Fußläufig sehr gut erreichen, wobei Fahrräder sicher in Amsterdam immer die praktischere Wahl als Verkehrsmittel sind. Also falls ihr für ein Abenteuer offen und nicht von zu viel komfort abhängig seid, um eine tolle und günstige Zeit in Amsterdam zu erleben, dann seid ihr auf Montys Boot genau richtig! :)
5614235;62941897;2016-02-18;33121311;Sarah;Monty is a very good host, very kind and patient. The boat is really cosy, all in wood and with the candle light, it's really plaisant. All the more so that the city center is reachable in 15 minutes.
5614235;75616020;2016-05-22;61927372;Larissa;"We had to leave one day earlier, because of rats in the boat! They ate our food although it was wrapped. We never got the money from the last night back, although the owner said so.
It's a cute boat and it was a nice trip but the circumstances were really, really disappointing"
5614235;76720293;2016-05-29;26913399;Quentin;"Très bonne et spéciale expérience dans un bateau à Amsterdam. 
A 30mn à pied ou 10mn en bus du centre, le bateau est bien placé. 
Après, il faut aimer l'aventure : ni eau ni electricité, il n'y a que le minimum mais beaucoup de tranquillité.

C'est juste un peu cher pour ce que c'est (nous avons payé 179€ pour 2 nuits, tout frais inclus)"
5614235;82282150;2016-06-27;11466128;Vincenzo;"Monty e' stato un host molto discreto ma al tempo stesso disponibile.
La barca non e' tenuta benissimo e come descritto non ha doccia e il bagno e' abbastanza limitato.
Il canale su cui e' ormeggiata e' tranquillissimo.
Ben collegato al centro (due fermate di autobus) e con parcheggio gratuito.
Soggiorno molto speciale, non lo raccomanderei pero' per piu' di una notte."
5614235;84328473;2016-07-06;81720246;Tobias;Monty is a very nice guy! Cozy boat! Highly recommendable
5614235;89576536;2016-07-29;81724456;Jad;Monty was a nice host although we only saw him for about a minute. The boat was nice all in all and the location was easy and not so far from central city.
5614235;92109323;2016-08-07;19648236;Francesco;"Monty was very kind and gentle,he had even two bikes to rent for us.
The position was not excelent but with the bike it was not to much distant from the centre.
Nice experience ;)"
5614235;98512665;2016-08-31;16003826;Corentin;"We really enjoyed this experience. It was perfect for one night stay ! Monty was awesome. 

Definetly recommended !"
5614235;116311452;2016-11-29;2822744;José Antonio;Good men. Always helpfull
6640744;34745965;2015-06-11;4733852;Robert;"We've had a very nice stay at Henk's place. Our host was very kind and guestfree. The appartment was great, very nearby the Vondelpark and Leidse Square.

And on top of it all, he took us on a boattrip through the Amsterdam Canals, great sightseeing. Henk knows a lot about the city, so we learned a few things as well about Amsterdam we didn't know about.

When we go back to Amsterdam, we will first try to book this appartment again."
6640744;41960998;2015-08-10;35755988;Juliane;Wir hatten ein tolles Wochenende in Amsterdam und haben uns bei Henk sehr wohl gefühlt. Sowohl der Aufenthalt, als auch das Ankommen und Abreisen waren unkompliziert und nett. Das Apartment ist fussläufig und mit der Tram gut zu erreichen. Wir haben alles so vorgefunden wie es beschrieben war und sind sehr zufrieden.
6640744;46277498;2015-09-09;1284181;Stephanie;Henk has a beautiful apartment. The room and bathroom are spacious and comfortable, and Henk was a gracious, responsive host. Stay here if you have the opportunity!
6640744;48169047;2015-09-24;36426927;James;Our visit with Henk could not have been better. He greeted us upon arrival, showed us the second floor of his which be our residence while in Amsterdam. The place was spacious with a large bedroom, well appointed bathroom, and ad very large sitting room. Everything we needed was provided: linens, towels, eating utensils and dishes, and plenty of info on visiting Amsterdam. Henk was always available for questions. Could not have asked for more of him or his place.
6640744;50656166;2015-10-13;4253365;Emma;We had a wonderful stay at Henk's apartment. It is located on a main road, a short walk from the centre and right next to the Vondelpark. The apartment itself is quiet, spacious and beautiful. There is no kitchen, but there is a kettle and coffee machine, and Henk left refreshments in a mini fridge. Henk lives on the floor below, so is available if you have any queries, and he was very understanding when we turned up late after a problem at the airport! I would definitely recommend this as a base for exploring Amsterdam.
6640744;65018253;2016-03-10;44309183;Jang;Henk is very good person. It was very comfortable place. Thanks a lot.
6640744;68946325;2016-04-08;44244929;Adam;Exactly as the other reviews have said- lovely apartment in a perfect spot for seeing the sights of Amsterdam. Didn't see much of Henk but he provided everything we needed for our stay.
4666510;35338738;2015-06-17;12456551;Ute;Die Lage ist super, Schlüsselübergabe hat gut geklappt. Das Schlafsofa ist leider nicht sehr bequem.
4666510;37063562;2015-07-04;7953144;Lea;We had a little trouble getting in since nobody was at the apartment at the agreed time. The apartment is excellent and so is the location. We also got a late check out witch was very kind and we didn't need to carry our bags on the last day.
4666510;39924080;2015-07-27;31704086;Claude;"Très bien situé (à quelques pas de 2 stations de transports en commun), bien équipé en matériel de cuisine, de lavage et de couchage pour 3 personnes, l'appartement de Silvan est un lieu idéal pour passer un agréable séjour de découverte à Berlin. Le quartier est vivant (bars et restaurants à proximité) mais l'appartement au 2ème étage d'un petit immeuble de qualité est suffisamment bien insonorisé pour y passer des nuits de repos au calme dans une literie de qualité.
Silvan, qui nous avait donné toutes les informations que nous souhaitions avant notre arrivée, a aussi répondu très rapidement aux questions pratiques que nous lui avons posé pendant le séjour par messages via Airbnb. Merci à Silvan et à Anna qui nous a accueilli à l'arrivée.
Nous recommandons très vivement cette adresse du Mitte pour qui veut passer une ou deux semaines à Berlin."
4666510;49376221;2015-10-03;24295244;Alket;Silvan apartment is located in a prime place near almost all major attractions in the city. Has great access to public transportation and surrounded by many great restaurants. It was very easy to find the place after Silvan gave the directions. He was very kind to let his gf wait for me to handle the keys after a flight delay. Apartment is very clean lots of light and very quiet. Loved it all and will for sure take it again
4666510;81152236;2016-06-21;24064086;Amanda;Highly recommended, lovely apartment and lovely hosts. Thank you!
4666510;104502816;2016-09-26;17048001;Josie;Great flat, especially the layout and appliances. Amazing location. Uncomplicated and friendly host.
4666510;138233367;2017-03-19;33676018;Anne;"A great stay in a great apartment. Very well located, close by transports. The apartment is like on the pictures.
Silvan was very helpful and we had a lovely stay."
4666510;148982108;2017-05-02;16888649;Marcus;"Great apartment in very good location to explore Berlin central.
Host very professional and fast responding."
1331407;40224191;2015-07-29;26605327;Michael;We had a great stay at Conny and Daniel's flat.  Very spacious with everything we needed, and located in an interesting part of the city.  Conny and Daniel were very responsive and friendly with any questions we had.  Would definitely recommend.  Thanks!
1331407;40958389;2015-08-03;6057600;Eva Dorothée;Wir haben uns in der Wohnung sehr wohl gefühlt und sie ist wirklich super geeignet für Familien mit Kindern! Die Wohnung ist sehr ansprechend und individuell eingerichtet, typisch Berlin eben! Wir haben Conny und ihren Mann nicht persönlich getroffen, aber es lief alles total unkompliziert ab. Die Lage der Wohnung ist super, aber das wussten wir vorher schon, denn wir haben selbst mal in diesem Haus gewohnt. Vielen Dank auch für den Begrüßungswein (den wir allerdings nicht getrunken haben, da ich schwanger bin...) Gewöhnungsbedürftig ist nur, dass es im Schlafzimmer keine Gardinen gibt und man sich dort im Bett ein bisschen wie auf dem Präsentierteller fühlt. Ansonsten: Super Preis-Leistungs-Verhältnis und eine klare Empfehlung!
1331407;51570059;2015-10-21;5428405;Tamara;We had a great time in Conny and Daniel's appartment! Good location nearby the Mauerpark, best kids room ever. U bahn nearby, supermarket around the corner and enough places in the neighborhood to go to for breakfast, dinner or a drink. The appartment   is clean and equipped with everything you need. We would definitely recommand the place to others!
1331407;52233318;2015-10-27;7299349;Julie;Super séjour dans cet appatement idéalement situé ! La chambre est un vrai royaume pour les enfants.
11631550;144590560;2017-04-16;121653343;Milan;Great host and apartment!
3956008;24959387;2015-01-04;24469821;Desideria;The house was great! Mariietta was very nice and she made us feel like at home. Everything was clean and comfortable :-) Perfect neighborhood for night life and also super close to every sightseeing area. Highly reccomended!!
3956008;26139242;2015-02-04;23542745;Clayton;I didn't see Mariietta that much during my short stay but she was very friendly, helpful and reliable.  Her apartment is also very nice and the neighborhood is perfect for whatever you are wanting in Berlin, hang out or be near downtown.
3956008;27190995;2015-02-27;26532977;Jonas;"Simple, really cosy room in a really central area of Berlin ! Everything is at walking distance! Even though I didn't see Mariietta at all she was extremely (!) friendly, helpfull, uncomplicated and she, for sure, must be an Awesome person to know ! Aswell the communication went easy, the room/appartement was really clean and she got good movies to watch on the DVD player!
Well, to sum up, everything was perfect and I would defenetly book it again !
Tschuss Marietta and maybe see you around in Berlin one day !

Jonas"
3956008;28144796;2015-03-18;28909203;Richard;I cannot recommend Marii's place highly enough. It's in the perfect Kreuzberg location - a great variety of bars, clubs and restaurants all on your doorstep. The room is bigger than it looks in the photos and Marii is a great host, always ready to help. I will be returning asap!
3956008;41177658;2015-08-04;4069162;Roberta;"Marietta was super nice ! She was easy to communicate with, really welcoming and kind! Her house is lovely and really clean, really close to kottie, perfect if you come visiting berlin!
highly reccomended"
3956008;53419028;2015-11-08;44938833;Marie;"Marii is such a nice and very flexible host, I really enjoyed my stay in her nice apartment in Kreuzberg. It was the perfect place for me to stay while I was looking for a long-term lease in Berlin :)

The room is clean and spacious. Great location and super easy with public transport!"
3956008;67652179;2016-03-30;39155573;Alexandre;Nice stay at Marie's place. The flat was well located (for us) very clean and cosy.  Marie was friendly and flexible. We'll came back. Thx again.
3956008;68663248;2016-04-06;38145684;Rüdig;Der Kontakt mit Marie war großartig. Sie hat schnell geantwortet und war sehr flexibel und super freundlich. Das Zimmer hätte besser nicht liegen können, mitten drin und schön eingerichtet. Das Appartement war sehr sauber und man hat sich wirklich gut aufgehoben gefühlt.
3956008;125179566;2017-01-04;12206152;Alena;"We really like our cosy room. Bright and nice. The bathroom was always clean. The location was perfect for us, as we wanted to be in the center of Kreuzberg: shops, bars, graffiti all around and U-ban close to us. Perfect!
Marie is a good host. We really enjoy talking with her. However we don't see each other often."
3306282;23734307;2014-12-08;2212080;Benjamin;Alles Super! Tolle Wohnung und sehr sauber! Jederzeit wieder!
3306282;27745998;2015-03-10;6945379;Ilias;"Even if we didn't get to meet in person Penelope was a great host. Our correspondence was swift and efficient and made us feel really welcomed. 

Her apartment is in a great location by the canal in Kreuzberg, just a few steps away from all the nice bars and restaurants. Very clean and tidy, it provided the perfect space for our quick getaway to Berlin."
3306282;28833817;2015-03-30;498246;Giovanni;"The flat is nice and located in a quiet street near the bars and restaurants of Kreuzberg. It was very clean and in order.

Even if I did not meet Penelope in person, she made all the arrangements for a fast check in."
3306282;29203355;2015-04-05;3486546;Teresa;Our trip to Berlin was great. The apartment seemed larger than on the pictures. It was very clean when we got there and had a great location in kreuzberg next to U1. Penelope was easy to get in contact with and answered all our questions.
3306282;31706523;2015-05-09;29519102;Shannon;Our stay at Penelope's apartment was wonderful.  It's a lovely, clean and comfortable flat in a great neibhborhood with loads to do and see all around.  Penelope was an excellent host who was friendly, easily contactable and very generous with information about the area.  I would definitely stay there again!
3306282;78461994;2016-06-06;21035070;Piou;"Super petit appartement conforme à l'annonce, propre, agréable et très très bien situé. Calme et très lumineux. 
Le quartier est extra proche de restaurant, bar et autres endroit très cool. 
Le canal est tout proche et c'est très agréable
Metro avec U1 et U8 permet d'aller partout
Pénélope est très disponible et disponible pendant le séjour"
3306282;82444707;2016-06-27;3886580;Roxane;Lovely little apartment. Really clean and quiet. 5 minute walk from the U bahn in a really hip part of town.
984732;6845425;2013-08-27;6604206;Vanessa;We stayed for six days with our family (three adults and two little children, 5 months and two years old). The apartment is very nice and welcoming and the area is very quiet. Our hosts bought a fold-up baby bed which was very useful. We could use the bikes and there is a nice and sunny terrace. The connection to the center with Ubahn (or bus + Sbahn) takes about 30 minutes. The only problem we had is that we could use the Wifi through a Smartphone but it did not work on our MacBook. We would recommend this appartment as a nice place to stay if you are looking to a quiet stay out of the center of Berlin.
984732;45768344;2015-09-06;30706855;Renate;Wir waren 10 Tage in Manuelas schönen ruhigen Wohnung und haben uns super wohl gefühlt, die Wohnung hat alles was man braucht und besticht durch die schönen alten Möbel und die vielen Bücher.Der große Balkon  war  in diesem Sommer super zu nutzen . Der Bäcker für die morgendlichen Schrippen und die Zeitung gegenüber, und ein besonders gutes chinesiches Restaurant um die Ecke. Die Wohnung liegt verkehrstechnisch sehr günstig, 5 zu Fuß min U -Bahn Dahlem Dorf, auch ein Parkplatz gab es immer ganz nah.Für uns sehr wichtig, da ich mit meiner gehbehinderten Mutter unterwegs war. Die Übergabe durch einen Freund von Manuela hat reibungslos geklappt und wir würden jederzeit gerne wiederkommen. Renate und Hannelore aus Ravensburg
984732;65146965;2016-03-11;21840407;Franziska;Sehr ruhige Lage und trotzdem mit dem ÖV gut erreichbar.  Die Wohnung ist sehr gut ausgestattet und gemütlich eingerichtet. Internet ist schnell und die Küche ist 1a ausgestattet. Wir waren vier Erwachsene und hatten genug Platz. Angenehm ist das Bad mit einem separaten zweiten WC. Das Doppelbett ist eher schmal und somit eher für ein Paar. Besonders genossen habe ich die absolute Ruhe nachts! Die Schlüsselübergabe hat einwandfri geklappt. Gerne wieder!
1189460;5066614;2013-06-10;5881068;Sarah;Super Wohnung, perfekte Lage, netter Typ, alles super geklappt. Nur zu empfehlen.
1189460;7211105;2013-09-10;6761295;Jan;Alles super, vor allem Ein-/Auschecken super unkompliziert - gerne wieder !!!
1189460;15068525;2014-07-01;16887941;Justyna;"Alfons has a cosy and very charming apartment on a great location in Friedrichshain.
Apartment is quiet (situated on the back of the building) and well equipped, we had all we needed, even gramophone and a lot of vinyls :)
Around there is plenty of bars and restaurants.
We had a wonderful stay in Berlin and we would highly recommend this place."
1189460;34520106;2015-06-09;8304388;Christian;Très bon accueil d'Alfons, quartier  très vivant avec tout les services à proximité, appartement calme et chaleureux. Merci pour ce séjour très réussi. Christian et Agnès
1189460;48503618;2015-09-27;26205904;Ralph;"War alles prima. Alfons war nett und sehr flexibel was Check-In und -Out angeht. Die Wohnung ist gemütlich und sehr ruhig obwohl man direkt am Boxi wohnt. Unzählige Bars und Kneipen direkt vor der Tür - viel zu viele um sie alle auszuprobieren. Tipp: Der Kaiser's an der Brücke zur Warschauer Straße ist lediglich Sonntag 23:30 bis Montag 7:00 geschlossen - sonst durchgehend offen. ;-)"
1189460;127683693;2017-01-20;25533402;Jihyun;"Alfons is a very kind host and I enjoyed staying in this house. There are many cafes and restaurants around the house, and i like small but beautiful garden in front of the house. It was pity that I couldn't stay on Saturday, because there will be a famous market on Saturday in the garden...I want to recommend you staying in this house on Saturday ! This house is not modern but it has everything i need and heating is very nice. if you like vintages and ""real"" Berlin house, you will like this house. Thank you Alfons!"
8142475;61947661;2016-02-09;18630516;Nanna;I had two good days in Ellen's room. She was out travelling, so I only met her (SENSITIVE CONTENTS HIDDEN) who was very nice and helpfull. Very nice and big room in a nice neighborhood. Ellen had left a note with recommendations for cafés and bars in the area, but unfortunately I didn't have the time to visit them. I can certainly recommend to stay in Ellen's room.
